TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:35:56,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,NEUTRAL,,BUILDING,2026-04-07,7
09:35:59,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,BULLISH,64.72,BUILDING,2026-04-07,7
11:29:22,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,NEUTRAL,,BUILDING,2026-04-07,7
12:54:34,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,NEUTRAL,,BUILDING,2026-04-07,7
12:55:34,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,BULLISH,64.72,BUILDING,2026-04-07,7
12:56:34,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,BULLISH,64.72,BUILDING,2026-04-07,7
12:57:34,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,BULLISH,64.72,BUILDING,2026-04-07,7
12:58:34,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,BULLISH,64.72,BUILDING,2026-04-07,7
12:59:34,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,BULLISH,64.72,BUILDING,2026-04-07,7
13:00:50,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,BULLISH,64.72,BUILDING,2026-04-07,7
13:01:50,22331.4,0.7016,23800,60202155,42238300,29192930,14055275,292461845,185231605,22350,435.80,564070,2021825,29.0500,0.5299,0.000400,-23.9506,370.00,320775,2647255,27.6300,-0.4694,0.000400,-22.7838,-1.4200,24000,20500,29457285,15827045,264355,1771770,BULLISH,64.72,BUILDING,2026-04-07,7
