TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:15:44,23108.45,0.8176,23500,114799360,93863445,338390,113490,20192250,19521645,23100,185.20,898430,1395810,15.8900,0.5263,0.000900,-16.6939,157.50,2595125,1712230,15.0600,-0.4727,0.001000,-15.8175,-0.8300,24000,21200,427310,205660,88920,92170,BEARISH,15.77,BUILDING,2026-06-16,5
09:16:44,23096.3,0.8100,23450,116182170,94110770,1721200,360815,38430210,34626865,23100,169.95,1636895,2883140,15.1200,0.5087,0.001000,-15.9028,164.60,2923115,3609580,15.1400,-0.4913,0.001000,-15.9189,0.0200,24000,21200,2637895,1618500,916695,1257685,BEARISH,15.94,BUILDING,2026-06-16,5
09:17:44,23077.7,0.8010,23450,118897545,95231630,4436575,1481675,51688585,49795460,23100,161.95,2478775,4179630,15.2700,0.4892,0.000900,-16.0399,178.60,3265340,5606575,15.5000,-0.5105,0.000900,-16.2807,0.2300,24000,21200,5293665,2946645,857090,1464970,BEARISH,15.44,BUILDING,2026-06-16,5
09:18:44,23094.3,0.7938,23450,120377010,95551300,5916040,1801345,63776180,60513245,23100,171.65,2946645,5716555,15.0800,0.5181,0.001000,-15.8509,162.55,3441360,7125625,15.2100,-0.4820,0.000900,-15.9875,0.1300,24000,21200,6879665,3599635,963625,1798290,BEARISH,14.73,BUILDING,2026-06-16,5
09:19:44,23111.6,0.7917,23450,122132530,96697705,7671560,2947750,72433075,67974530,23100,174.85,3250065,6637280,14.8000,0.5222,0.001000,-15.5579,159.75,3714555,8039265,15.3400,-0.4784,0.000900,-16.1204,0.5400,24000,21200,8470085,4632095,798525,1684345,BEARISH,15.36,BUILDING,2026-06-16,5
