TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:47:04,23363.15,0.9177,23500,131303185,120493880,25691055,16727165,268341775,246304955,23350,202.60,2882295,18198115,16.8200,0.5298,0.000800,-17.8930,153.00,3311295,18359380,14.9500,-0.4674,0.000900,-15.8962,-1.8700,24000,23300,25954955,17245475,263900,518310,NEUTRAL,,BUILDING,2026-06-09,5
09:47:33,23361.05,0.9213,23500,131682265,121320030,26070135,17553315,270772515,248923285,23350,203.00,2842710,18390970,16.9500,0.5239,0.000800,-18.0442,153.50,3441555,18694325,14.8200,-0.4738,0.001000,-15.7727,-2.1300,24000,23300,26344110,18098210,273975,544895,BULLISH,48.64,BUILDING,2026-06-09,5
09:48:34,23375.45,0.9243,23500,131864070,121885140,26251940,18118425,276723525,254644585,23400,183.45,5114200,21434920,16.7600,0.4932,0.000800,-17.8822,168.85,4812470,16873090,14.7600,-0.5088,0.001000,-15.7400,-2.0000,24000,23300,26556725,18633095,304785,514670,BULLISH,48.37,BUILDING,2026-06-09,5
11:12:23,23386.5,0.9847,23450,135485545,133411525,29873415,29644810,670922330,579996820,23400,184.15,5932875,66906645,16.5600,0.5051,0.000900,-17.7815,163.00,6875570,59401875,14.7000,-0.4952,0.001000,-15.7832,-1.8600,24000,23300,30145245,29948100,271830,303290,BEARISH,47.69,BUILDING,2026-06-09,5
11:13:35,23390.85,0.9814,23450,136332495,133798210,30720365,30031495,674057605,582979930,23400,188.00,6009380,67220530,16.8200,0.5059,0.000900,-18.0616,157.60,6969690,59822425,14.3100,-0.4944,0.001000,-15.3587,-2.5100,24000,23300,30971980,30335500,251615,304005,BEARISH,46.01,BUILDING,2026-06-09,5
11:22:27,23392.2,0.9742,23450,137507760,133964805,31895630,30198090,690351805,599940510,23400,186.00,6140160,69352595,16.5900,0.5060,0.000900,-17.8183,160.25,7082985,62457850,14.5400,-0.4942,0.001000,-15.6218,-2.0500,24000,23300,32189755,30511130,294125,313040,BEARISH,49.66,BUILDING,2026-06-09,5
