TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
11:00:25,24091.15,1.0199,24100,313989390,320228220,147652050,175235970,2753459670,2478509410,24100,28.65,42363750,499680285,14.9800,0.4688,0.004900,-86.8398,34.15,48230715,499603585,13.7900,-0.5340,0.005300,-79.8961,-1.1900,24100,24100,150213310,177706100,2561260,2470130,NEUTRAL,,BUILDING,2026-06-23,0
11:04:13,24097.3,0.9548,24100,321044425,306538895,154707085,161546645,2870216765,2622622665,24100,31.10,45443255,527231185,14.5900,0.4940,0.005000,-85.4172,31.45,41347800,535924025,14.3100,-0.5062,0.005100,-83.8085,-0.2800,24100,24100,157163240,164031010,2456155,2484365,BEARISH,35.80,BUILDING,2026-06-23,0
11:05:25,24097.5,0.9589,24100,322526945,309273640,156189605,164281390,2891344040,2645494930,24100,31.05,45725745,533155415,14.5600,0.4977,0.005100,-85.4399,31.95,42139825,541339890,14.6500,-0.5023,0.005000,-85.9773,0.0900,24100,24100,158645305,166822630,2455700,2541240,BEARISH,40.07,BUILDING,2026-06-23,0
