TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:15:03,24397,1.1829,24050,94804905,112140470,7280,-5005,2023645,7547995,24400,186.95,3176810,139880,0.0000,0.0000,0.000000,0.0000,160.45,1741740,114465,0.0000,0.0000,0.000000,0.0000,0.0000,25000,23000,8255,1950,975,6955,BULLISH,79.69,BUILDING,2026-05-12,5
09:15:41,24390,1.1829,24050,94798795,112140925,1170,-4550,19396520,15733640,24400,184.10,3176810,1470950,15.4400,0.5134,0.000900,-17.1507,164.55,1741740,1256905,14.4300,-0.4862,0.000900,-16.0231,-1.0100,25000,23000,2015,1755,845,6305,BULLISH,79.57,UNWINDING,2026-05-12,5
09:18:33,24349.55,1.1930,24100,95364880,113774310,567255,1628835,60267740,63262160,24350,185.90,1449305,2215785,15.3100,0.5167,0.000900,-16.9723,169.25,1294800,3182400,15.0700,-0.4831,0.000900,-16.7014,-0.2400,25000,23000,2007590,1976975,1440335,348140,BEARISH,79.00,BUILDING,2026-05-12,5
09:33:07,24360.3,1.1464,24150,107662360,123428175,12864735,11282700,165669920,184174250,24350,198.40,3086915,10738780,15.8500,0.5234,0.000900,-17.5721,166.90,2444845,13073255,15.4900,-0.4762,0.000900,-17.1735,-0.3600,24500,23000,14260935,12313340,1396200,1030640,BEARISH,75.02,BUILDING,2026-05-12,5
09:34:17,24355.3,1.1424,24200,108772300,124256535,13974675,12111060,175238700,191443525,24350,195.00,3387605,11734775,15.8800,0.5174,0.000900,-17.6243,168.70,2532855,13625040,15.3000,-0.4822,0.000900,-16.9803,-0.5800,24500,23000,15386800,13348075,1412125,1237015,BEARISH,76.19,BUILDING,2026-05-12,5
