TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:15:32,23835.55,1.2675,23500,116788880,148031845,481325,617500,17322370,18516420,23850,162.65,820820,835250,15.3700,0.4810,0.000900,-16.6549,200.50,448435,562510,15.9500,-0.5180,0.000900,-17.2850,0.5800,24500,22500,587730,735020,106405,117520,BULLISH,80.26,BUILDING,2026-05-26,5
09:16:32,23821.75,1.2540,23500,118644890,148780775,2337335,1366430,34292245,41898350,23800,182.55,4218955,3186885,15.9100,0.5047,0.000900,-17.2356,181.45,2576405,2863965,15.9100,-0.4953,0.000900,-17.2438,0.0000,24500,22500,3185390,2622815,848055,1256385,BULLISH,80.61,BUILDING,2026-05-26,5
09:17:32,23808.4,1.2467,23500,120248635,149914505,3941080,2500160,46369375,57206630,23800,181.85,4776720,4648475,16.2400,0.5003,0.000900,-17.5978,182.50,3303300,4145830,15.6400,-0.5000,0.000900,-16.9448,-0.6000,24000,22500,5079165,4288960,1138085,1788800,BULLISH,79.70,BUILDING,2026-05-26,5
09:18:32,23795.9,1.2354,23550,122358535,151162960,6050980,3748615,56682665,70870540,23800,180.70,5050630,6067945,16.3000,0.4934,0.000900,-17.6566,184.75,3671915,5676190,15.6900,-0.5072,0.000900,-16.9870,-0.6100,24000,23000,7282275,5546840,1231295,1798225,BULLISH,78.75,BUILDING,2026-05-26,5
09:19:32,23785.85,1.2217,23550,124226310,151772660,7918755,4358315,64276030,81284125,23800,174.05,5440110,7009340,16.4900,0.4781,0.000800,-17.8180,193.60,3841175,6794645,15.7900,-0.5232,0.000900,-17.0563,-0.7000,24000,23000,9159215,6281405,1240460,1923090,BULLISH,77.77,BUILDING,2026-05-26,5
09:20:32,23756.2,1.2129,23600,125369140,152058075,9061585,4643730,73635055,95875260,23750,189.60,1325350,1961960,16.3300,0.5129,0.000900,-17.6567,181.30,1257620,2985775,16.2600,-0.4871,0.000900,-17.5825,-0.0700,24000,23000,10296065,6759870,1234480,2116140,BULLISH,76.92,BUILDING,2026-05-26,5
09:21:32,23768.9,1.2011,23600,127532145,153179585,11224590,5765240,82250220,108939155,23750,193.50,1544140,2486445,16.5400,0.5122,0.000800,-17.8894,179.25,1485315,3867045,16.2400,-0.4877,0.000900,-17.5592,-0.3000,24000,23000,12409020,7708285,1184430,1943045,BULLISH,73.96,BUILDING,2026-05-26,5
09:22:32,23771.2,1.1818,23600,129698205,153277540,13390650,5863195,89789505,117544375,23750,191.85,1732510,2993900,16.2400,0.5168,0.000900,-17.5570,178.80,1573325,4485390,16.2500,-0.4832,0.000900,-17.5735,0.0100,24000,22500,14486030,7817160,1095380,1953965,BULLISH,75.31,BUILDING,2026-05-26,5
09:23:32,23775.2,1.1748,23600,130834015,153701145,14526460,6286800,95964830,124673510,23800,169.05,6716450,11142170,16.0400,0.4690,0.000900,-17.3112,196.95,4032795,10662535,16.2100,-0.5306,0.000900,-17.4937,0.1700,24000,22500,15575495,8386170,1049035,2099370,BULLISH,75.54,BUILDING,2026-05-26,5
09:24:32,23772.4,1.1690,23600,131623830,153863970,15316275,6449625,102838710,131520545,23750,189.45,2000570,3905655,16.3400,0.5142,0.000900,-17.6771,181.00,1737385,5328700,16.2000,-0.4858,0.000900,-17.5285,-0.1400,24000,23000,16376425,8595405,1060150,2145780,BULLISH,75.93,BUILDING,2026-05-26,5
