TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:22:45,24386.75,1.1780,24000,86033610,101344750,6763510,12836590,92905280,96521945,24400,177.85,3904485,9462765,16.0100,0.4874,0.000900,-17.7737,207.10,2278250,4776460,16.9500,-0.5114,0.000800,-18.8169,0.9400,25000,23000,8238815,13319735,1475305,483145,NEUTRAL,,BUILDING,2026-04-21,5
09:22:53,24388.45,1.1780,24000,86033610,101344490,6763510,12836330,94286465,97169280,24400,179.55,3904485,9592115,15.9900,0.4913,0.000900,-17.7564,205.35,2278250,4838600,17.0100,-0.5077,0.000800,-18.8926,1.0200,25000,23000,8238815,13319475,1475305,483145,BULLISH,84.14,BUILDING,2026-04-21,5
09:26:57,24386.7,1.1656,24100,90347725,105306955,11077625,16798795,125340865,124317765,24400,175.50,4260685,13572390,15.8000,0.4879,0.000900,-17.5427,199.80,2926105,7351630,16.3600,-0.5114,0.000800,-18.1620,0.5600,25000,23000,12530830,17594850,1453205,796055,BULLISH,81.85,BUILDING,2026-04-21,5
09:28:16,24384.05,1.1604,24100,92296360,107098875,13026260,18590715,132637960,130947700,24400,173.40,4854135,14580085,15.7700,0.4815,0.000900,-17.4943,203.70,3323450,8003905,16.4300,-0.5174,0.000800,-18.2329,0.6600,25000,23000,14737645,19505980,1711385,915265,BULLISH,78.46,BUILDING,2026-04-21,5
09:30:19,24393.45,1.1608,24100,92265875,107104400,12995775,18596240,139730110,138650720,24400,177.00,4854135,15698670,15.7500,0.4918,0.000900,-17.4951,200.05,3323450,8714810,16.5600,-0.5074,0.000800,-18.3943,0.8100,25000,23000,14718080,19511765,1722305,915525,BEARISH,75.80,BUILDING,2026-04-21,5
09:40:49,24316.35,1.0608,24200,101018775,107162380,21748675,18654220,208704600,215552350,24300,196.50,4314050,13884585,16.3000,0.5141,0.000800,-18.0639,194.80,3529500,13606515,17.3400,-0.4863,0.000800,-19.2141,1.0400,25000,23000,23563735,19953375,1815060,1299155,BULLISH,76.32,BUILDING,2026-04-21,5
09:42:21,24313.15,1.0607,24200,101025860,107160430,21755760,18652270,219597430,227884930,24300,197.10,4314050,14722500,16.6500,0.5107,0.000800,-18.4480,194.50,3529500,14977105,16.9900,-0.4893,0.000800,-18.8285,0.3400,25000,23000,23571405,19951685,1815645,1299415,BULLISH,75.78,BUILDING,2026-04-21,5
09:44:04,24305.2,1.0287,24200,104603850,107601195,25333750,19093035,227865365,236469090,24300,193.80,4980755,15560545,16.6700,0.5050,0.000800,-18.4753,198.70,3729895,16115125,17.0700,-0.4950,0.000800,-18.9150,0.4000,25000,23000,26860015,20401030,1526265,1307995,BULLISH,75.78,BUILDING,2026-04-21,5
