TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
10:40:15,23917.8,1.1075,23650,98519330,109105620,46759180,43374825,549542890,547613885,23900,232.85,6095505,54971865,19.1400,0.5266,0.000700,-20.9242,214.50,5461300,43823325,20.0900,-0.4742,0.000700,-21.9613,0.9500,24500,22000,51257310,49449400,4498130,6074575,NEUTRAL,,BUILDING,2026-04-13,5
10:40:18,23918.05,1.1075,23650,98519330,109105620,46759180,43374825,549591770,547687010,23900,232.75,6095505,54974920,19.1400,0.5266,0.000700,-20.9242,214.20,5461300,43831450,20.0900,-0.4742,0.000700,-21.9613,0.9500,24500,22000,51257310,49449400,4498130,6074575,BEARISH,55.32,BUILDING,2026-04-13,5
10:42:22,23918.3,1.0941,23700,99881795,109284240,48121645,43553445,555312550,552260410,23900,232.35,6229795,55606265,19.0200,0.5258,0.000700,-20.7953,215.20,5517330,44401630,20.2500,-0.4752,0.000700,-22.1418,1.2300,24500,22000,52622310,49658115,4500665,6104670,BEARISH,51.51,BUILDING,2026-04-13,5
10:44:24,23949.3,1.0929,23700,100583275,109929300,48823125,44198505,564245110,559721110,23950,219.20,3046680,26677235,18.9200,0.5100,0.000700,-20.7513,220.60,1223235,12726805,19.7600,-0.4900,0.000700,-21.6718,0.8400,24500,22000,53341600,50267880,4518475,6069375,BULLISH,55.04,BUILDING,2026-04-13,5
