TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
10:32:57,24050.6,1.1763,23800,123670950,145475265,3701685,35108645,3014521640,2732685150,24050,140.45,2288000,200155605,15.5500,0.5155,0.001200,-22.5344,138.10,1937975,102109605,16.5600,-0.4851,0.001100,-24.0064,1.0100,25000,23000,18545280,43802460,14843595,8693815,NEUTRAL,,BUILDING,2026-04-13,2
10:33:06,24050.6,1.1763,23800,123670950,145475265,3701685,35108645,3014521640,2732685150,24050,140.45,2288000,200155605,15.5500,0.5155,0.001200,-22.5344,138.10,1937975,102109605,16.5600,-0.4851,0.001100,-24.0064,1.0100,25000,23000,18545280,43802460,14843595,8693815,NEUTRAL,,BUILDING,2026-04-13,2
10:34:09,24050.6,1.1763,23800,123670950,145475265,3701685,35108645,3014521640,2732685150,24050,140.45,2288000,200155605,15.5500,0.5155,0.001200,-22.5344,138.10,1937975,102109605,16.5600,-0.4851,0.001100,-24.0064,1.0100,25000,23000,18545280,43802460,14843595,8693815,BEARISH,52.15,BUILDING,2026-04-13,2
10:35:09,24050.6,1.1763,23800,123670950,145475265,3701685,35108645,3014521640,2732685150,24050,140.45,2288000,200155605,15.5500,0.5155,0.001200,-22.5344,138.10,1937975,102109605,16.5600,-0.4851,0.001100,-24.0064,1.0100,25000,23000,18545280,43802460,14843595,8693815,BEARISH,52.15,BUILDING,2026-04-13,2
10:36:13,24050.6,1.1763,23800,123670950,145475265,3701685,35108645,3014521640,2732685150,24050,140.45,2288000,200155605,15.5500,0.5155,0.001200,-22.5344,138.10,1937975,102109605,16.5600,-0.4851,0.001100,-24.0064,1.0100,25000,23000,18545280,43802460,14843595,8693815,BEARISH,52.15,BUILDING,2026-04-13,2
10:37:45,24050.6,1.1763,23800,123670950,145475265,3701685,35108645,3014521640,2732685150,24050,140.45,2288000,200155605,15.5500,0.5155,0.001200,-22.5344,138.10,1937975,102109605,16.5600,-0.4851,0.001100,-24.0064,1.0100,25000,23000,18545280,43802460,14843595,8693815,BEARISH,52.15,BUILDING,2026-04-13,2
10:39:01,24050.6,1.1763,23800,123670950,145475265,3701685,35108645,3014521640,2732685150,24050,140.45,2288000,200155605,15.5500,0.5155,0.001200,-22.5344,138.10,1937975,102109605,16.5600,-0.4851,0.001100,-24.0064,1.0100,25000,23000,18545280,43802460,14843595,8693815,BEARISH,52.15,BUILDING,2026-04-13,2
10:40:01,24050.6,1.1763,23800,123670950,145475265,3701685,35108645,3014521640,2732685150,24050,140.45,2288000,200155605,15.5500,0.5155,0.001200,-22.5344,138.10,1937975,102109605,16.5600,-0.4851,0.001100,-24.0064,1.0100,25000,23000,18545280,43802460,14843595,8693815,BEARISH,52.15,BUILDING,2026-04-13,2
10:45:00,24050.6,1.1763,23800,123670950,145475265,3701685,35108645,3014521640,2732685150,24050,140.45,2288000,200155605,15.5500,0.5155,0.001200,-22.5344,138.10,1937975,102109605,16.5600,-0.4851,0.001100,-24.0064,1.0100,25000,23000,18545280,43802460,14843595,8693815,BEARISH,52.15,BUILDING,2026-04-13,2
10:46:13,24050.6,1.1763,23800,123670950,145475265,3701685,35108645,3014521640,2732685150,24050,140.45,2288000,200155605,15.5500,0.5155,0.001200,-22.5344,138.10,1937975,102109605,16.5600,-0.4851,0.001100,-24.0064,1.0100,25000,23000,18545280,43802460,14843595,8693815,BEARISH,52.15,BUILDING,2026-04-13,2
