TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:43:54,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
09:44:04,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
09:45:52,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
09:47:15,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
09:48:19,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
14:23:22,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,NEUTRAL,,BUILDING,2026-04-21,7
14:43:52,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,41.62,BUILDING,2026-04-21,7
14:45:14,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
14:46:14,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
14:47:14,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
14:48:14,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
14:49:14,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
14:50:14,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
14:51:14,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
14:52:14,23842.65,1.0891,23750,50493170,54992990,27452230,32038955,246534990,238140240,23850,286.90,727155,5288725,20.7900,0.4997,0.000500,-18.2943,292.25,747305,4895670,20.7300,-0.5004,0.000500,-18.2406,-0.0600,25000,23000,27554410,32331975,102180,293020,BEARISH,40.48,BUILDING,2026-04-21,7
